idProduct	nameProduct	idBrand	brand	idL0	L0	idL1	L1	idL2	L2	L3	idL3	eansProducts	minPrice
9367451	SAMSUNG pralni stroj WW80M644OPW/LE	29	SAMSUNG	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	8801643135799,8806088504933,8801643135799,8806088504933,8801643135799,8806088504933,8801643135799,8806088504933,8801643135799,8806088504933,8801643135799,8806088504933,8801643135799,8806088504933,8801643135799,8806088504933,8801643135799,8806088504933,8801643135799,8806088504933,8801643135799,8806088504933	649.90
9382837	BOSCH pralni stroj WLL24260BY	145	BOSCH	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	4242005111305,4242005111305,4242005111305,4242005111305,4242005111305,4242005111305,4242005111305,4242005111305,4242005111305,4242005111305	509.90
9383416	vidaXL Mini pralni stroj 2,6 kg	67771	VIDAXL	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	8718475559894	59.99
9383564	VOX pralni stroj WM 1082-Y	124	--UNKNOWN--	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	8606108649992,8606108649992,8606108649992,8606108649992	235.20
9394507	ELECTROLUX pralni stroj EWT1262IFW	141	ELECTROLUX	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	7332543625284,7332543625284,7332543625284,7332543625284,7332543625284,7332543625284,7332543625284,7332543625284,7332543625284	369.00
9408023	Siemens WM14T421 A+++-30% Waschmaschine, 7kg	148	SIEMENS	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	4242003788127	509.00
9408864	BEKO pralni stroj WTV 8734 XCOM	82	BEKO	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji		519.99
9425565	SAMSUNG pralni stroj WD8AK5A00OW	29	SAMSUNG	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	8801643114794	799.00
9439492	WCE330 WCS PWash 2.0 pralni stroj W1 za polnjenje od spredaj	124	--UNKNOWN--	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji		1099.00
9439493	WCI330 WPS PWash2.0 XL pralni stroj W1 za polnjenje od spredaj	124	--UNKNOWN--	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji		1449.00
9439717	CANDY pralni stroj CSS 1482 D3-S SMART TOUCH	139	CANDY	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	8016361958623,8016361958623,8016361958623	329.90
9442498	INDESIT pralni stroj BWE 81683X WSSS DE	137	INDESIT	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	8050147538272,8050147538241,8050147010655,8050147538272,8050147538241,8050147010655,8050147538272,8050147538241,8050147010655	279.90
9442507	SIEMENS pralni stroj WM14W570	148	SIEMENS	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	4242003743355	629.00
9444816	BOSCH WLL 24260 BY	145	BOSCH	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji		599.00
9445429	AEG pralni stroj LTX6G261E	1554	AEG	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	7332543593729,7332543593729,7332543593729	439.99
9445438	CANDY pralni stroj CSS1492D3-S	139	CANDY	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	8016361958654,8016361958654	329.90
9445465	GORENJE pralni stroj WP60S3	138	GORENJE	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	3838782066726,3838782078248,3838782066726,3838782078248,3838782066726,3838782078248,3838782066726,3838782078248,3838782066726,3838782078248,3838782066726,3838782078248,3838782066726,3838782078248,3838782066726,3838782078248	275.01
9445496	SAMSUNG pralni stroj WW90M741NOA/LE	29	SAMSUNG	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	8801643158408,8801643158408,8801643158408,8801643158408,8801643158408,8801643158408,8801643158408,8801643158408,8801643158408,8801643158408,8801643158408,8801643158408	784.90
9445504	VOX pralni stroj WM 1264-Y	33372	VOX	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	8606108649954,8606108649954,8606108649954,8606108649954	229.99
9447203	pralni stroj  SMEG LSTA147	34644	SMEG	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	8017709199982	1334.54
9565299	pralni stroj SMEG LBB14PK-2	34644	SMEG	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	8017709229566	1429.21
9568379	ELECTROLUX pralni stroj EW7F348W	141	ELECTROLUX	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	7332543587087	551.08
9568481	GORENJE pralni stroj WE64S3 WaveActive	138	GORENJE	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	3838782068157	319.90
9576827	BOSCH pralni stroj WAW28570	145	BOSCH	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	4242002916408	599.00
9579030	CANDY pralni stroj CSS4 1372 D3	139	CANDY	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	8016361958449,8016361958449,8016361958449	299.90
9586052	LG pralni stroj F2J5QN3W	35	LG	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	8801031709502,8801031709502	399.00
9586054	LG pralni stroj F4J8VS2W	35	LG	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	8806084779373,8806084779373	699.00
9586058	LG pralni stroj F4J7TY0W	35	LG	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	8806087759136,8806087759136	599.00
9592571	GORENJE pralni stroj WP62S3	138	GORENJE	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	3838782067709,3838782067709,3838782067709,3838782067709	299.00
9592572	GORENJE pralni stroj WA744 WAVEACTIVE	138	GORENJE	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	3838782076442,3838782076442,3838782076442,3838782076442,3838782076442,3838782076442,3838782076442,3838782076442,3838782076442,3838782076442,3838782076442,3838782076442	467.68
9602893	GORENJE pralni stroj WE62S3 WAVEACTIVE	138	GORENJE	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	3838782068140,3838782068140,3838782068140,3838782068140,3838782068140,3838782068140,3838782068140,3838782068140,3838782068140,3838782068140,3838782068140,3838782068140,3838782068140	280.42
9605899	GORENJE pralni stroj WEI843 WAVEACTIVE	138	GORENJE	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	3838782075988,3838782075988,3838782075988,3838782075988,3838782075988,3838782075988,3838782075988,3838782075988,3838782075988,3838782075988,3838782075988	399.90
9629792	ELECTROLUX pralni stroj EW6F428WU	141	ELECTROLUX	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	7332543575008,7332543569298	449.65
9629793	ELECTROLUX pralni stroj EW8F328S	141	ELECTROLUX	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	7332543600151,7332543600151	585.65
9632913	BOSCH pralni stroj WAN28121	145	BOSCH	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	4242005055876,4242005055876,4242005055876,4242005055876	383.60
9633868	VOX pralni stroj WM 1274-Y	33372	VOX	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	8606019600006,8606108251904,8606019600006,8606108251904	309.99
9634322	pralni stroj Electrolux EWS31064NU	141	ELECTROLUX	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji		NULL
9634440	GORENJE pralni stroj WS947LN	138	GORENJE	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	3838782077135,3838782106422,3838782077135,3838782106422,3838782077135,3838782106422,3838782077135,3838782106422,3838782077135,3838782106422,3838782077135,3838782106422,3838782077135,3838782106422,3838782077135,3838782106422,3838782077135,3838782106422	577.92
9634480	GORENJE pralni stroj WP723 WAVEACTIVE	138	GORENJE	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	3838782068133,3838782068133,3838782068133,3838782068133,3838782068133,3838782068133,3838782068133,3838782068133,3838782068133,3838782068133,3838782068133,3838782068133,3838782068133	318.23
9634483	GORENJE pralni stroj WEI72S3 WAVEACTIVE	138	GORENJE	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	3838782068218,3838782068218,3838782068218,3838782068218,3838782068218,3838782068218,3838782068218,3838782068218,3838782068218,3838782068218,3838782068218,3838782068218,3838782068218,3838782068218	369.99
9634484	GORENJE pralni stroj WEI 723	138	GORENJE	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	3838782068232,3838782068232,3838782068232,3838782068232,3838782068232,3838782068232,3838782068232,3838782068232,3838782068232,3838782068232,3838782068232,3838782068232,3838782068232,3838782068232,3838782068232	338.14
9641705	GORENJE pralni stroj WA866	138	GORENJE	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	3838782127083,3838782127083,3838782127083,3838782127083,3838782127083,3838782127083,3838782127083,3838782127083,3838782127083,3838782127083,3838782127083	499.00
9651010	ELECTROLUX pralni stroj EWT 1062 IFW	141	ELECTROLUX	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	7332543625185,7332543630356,7332543625185,7332543630356,7332543625185,7332543630356,7332543625185,7332543630356,7332543625185,7332543630356,7332543625185,7332543630356,7332543625185,7332543630356	330.29
9651011	ELECTROLUX pralni stroj EW6F528W	141	ELECTROLUX	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	7332543640355,7332543640355,7332543640355,7332543640355,7332543640355	427.66
9661027	AEG pralni stroj LTX7E272E	1554	AEG	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	7332543604227,7332543604227,7332543604227,7332543604227,7332543604227,7332543604227	499.99
9661029	AEG pralni stroj LTX7C373E	1554	AEG	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	7332543605392	689.90
9662396	ELECTROLUX pralni stroj EW7F248S	141	ELECTROLUX	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	7332543618392,7332543618392,7332543618392	579.00
9665019	ELECTROLUX vgradni pralni stroj EW7F348SI	141	ELECTROLUX	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	7332543635771,7332543635771,7332543635771,7332543635771,7332543635771,7332543635771,7332543635771	594.90
9665043	LG pralni stroj F4J5TN3W	35	LG	4	Dom & Vrt	42	Bela tehnika	37	Pranje in sušenje	225	Pralni stroji	8801031702725,8801031702725	499.99
